FISCAL_YEAR,HEALTH_AUTHORITY,HOSPITAL_NAME,PROCEDURE_GROUP,WAITING,COMPLETED,PCTWAITING
2015,Vancouver Island,ST. JOSEPH'S GENERAL HOSPITAL,Tendon Surgery,9,12,0.428571429
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Bariatric Surgery,0,0,1
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Bladder Surgery,88,307,0.22278481
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Cholecystectomy,80,136,0.37037037
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Cranial Surgery,13,74,0.149425287
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Dental Surgery,66,131,0.335025381
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Examination Under Anaesthetic,0,10,0
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Facial Bone Reconstruction,11,40,0.215686275
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Fracture Repair,10,10,0.5
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Hip Replacement,80,167,0.32388664
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Knee Replacement,185,225,0.451219512
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Nasal Surgery,63,128,0.329842932
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Nerve Surgery,27,55,0.329268293
2015,Vancouver Island,VICTORIA GENERAL HOSPITAL,Tendon Surgery,32,26,0.551724138
2015,Vancouver Island,WEST COAST GENERAL HOSPITAL,Bladder Surgery,6,36,0.142857143
2015,Vancouver Island,WEST COAST GENERAL HOSPITAL,Cholecystectomy,0,62,0
2015,Vancouver Island,WEST COAST GENERAL HOSPITAL,Nerve Surgery,5,18,0.217391304
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Bladder Surgery,48,180,0.210526316
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Cholecystectomy,55,254,0.177993528
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Dental Surgery,25,121,0.171232877
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Examination Under Anaesthetic,12,52,0.1875
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Facial Bone Reconstruction,0,0,1
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Fracture Repair,0,44,0
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Hand/Wrist Surgery,15,135,0.1
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Hip Replacement,87,142,0.379912664
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Knee Replacement,206,265,0.437367304
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Nasal Surgery,105,89,0.541237113
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Nerve Surgery,0,18,0
2016,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Tendon Surgery,0,44,0
2016,Fraser,BURNABY HOSPITAL,Bladder Surgery,13,193,0.063106796
2016,Fraser,BURNABY HOSPITAL,Cataract Surgery,617,2261,0.21438499
2016,Fraser,BURNABY HOSPITAL,Cholecystectomy,55,219,0.200729927
2016,Fraser,BURNABY HOSPITAL,Dental Surgery,0,9,0
2016,Fraser,BURNABY HOSPITAL,Fracture Repair,0,47,0
2016,Fraser,BURNABY HOSPITAL,Hand/Wrist Surgery,35,95,0.269230769
2016,Fraser,BURNABY HOSPITAL,Hip Replacement,103,275,0.272486772
2016,Fraser,BURNABY HOSPITAL,Knee Replacement,194,449,0.301710731
2016,Fraser,BURNABY HOSPITAL,Nasal Surgery,112,336,0.25
2016,Fraser,BURNABY HOSPITAL,Nerve Surgery,8,17,0.32
2016,Fraser,BURNABY HOSPITAL,Tendon Surgery,5,23,0.178571429
2016,Fraser,DELTA HOSPITAL,Bladder Surgery,5,116,0.041322314
2016,Fraser,DELTA HOSPITAL,Cataract Surgery,284,856,0.249122807
2016,Fraser,DELTA HOSPITAL,Cholecystectomy,75,320,0.189873418
2016,Fraser,DELTA HOSPITAL,Dental Surgery,0,0,1
2016,Fraser,DELTA HOSPITAL,Examination Under Anaesthetic,0,22,0
2016,Fraser,DELTA HOSPITAL,Hand/Wrist Surgery,8,18,0.307692308
2016,Fraser,DELTA HOSPITAL,Nasal Surgery,45,35,0.5625
2016,Fraser,DELTA HOSPITAL,Nerve Surgery,0,0,1
2016,Fraser,DELTA HOSPITAL,Tendon Surgery,0,0,1
2016,Fraser,EAGLE RIDGE HOSPITAL,Bladder Surgery,32,144,0.181818182
2016,Fraser,EAGLE RIDGE HOSPITAL,Cholecystectomy,99,329,0.231308411
2016,Fraser,EAGLE RIDGE HOSPITAL,Dental Surgery,89,268,0.24929972
2016,Fraser,EAGLE RIDGE HOSPITAL,Examination Under Anaesthetic,62,158,0.281818182
2016,Fraser,EAGLE RIDGE HOSPITAL,Facial Bone Reconstruction,11,25,0.305555556
2016,Fraser,EAGLE RIDGE HOSPITAL,Fracture Repair,8,59,0.119402985
2016,Fraser,EAGLE RIDGE HOSPITAL,Hand/Wrist Surgery,29,145,0.166666667
2016,Fraser,EAGLE RIDGE HOSPITAL,Hip Replacement,28,52,0.35
2016,Fraser,EAGLE RIDGE HOSPITAL,Knee Replacement,88,82,0.517647059
2016,Fraser,EAGLE RIDGE HOSPITAL,Nasal Surgery,171,116,0.595818815
2016,Fraser,EAGLE RIDGE HOSPITAL,Nerve Surgery,0,33,0
2016,Fraser,EAGLE RIDGE HOSPITAL,Tendon Surgery,13,58,0.183098592
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Bladder Surgery,35,193,0.153508772
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Cataract Surgery,887,1841,0.325146628
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Cholecystectomy,19,156,0.108571429
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Dental Surgery,39,122,0.242236025
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Examination Under Anaesthetic,0,23,0
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Facial Bone Reconstruction,0,26,0
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Fracture Repair,0,14,0
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Hip Replacement,95,153,0.383064516
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Knee Replacement,247,293,0.457407407
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Nasal Surgery,0,53,0
2016,Fraser,LANGLEY MEMORIAL HOSPITAL,Tendon Surgery,0,5,0
2016,Fraser,PATTISON OUTPATIENT CENTRE,Bladder Surgery,41,170,0.194312796
2016,Fraser,PATTISON OUTPATIENT CENTRE,Cholecystectomy,129,317,0.289237668
2016,Fraser,PATTISON OUTPATIENT CENTRE,Examination Under Anaesthetic,0,6,0
2016,Fraser,PATTISON OUTPATIENT CENTRE,Fracture Repair,6,19,0.24
2016,Fraser,PATTISON OUTPATIENT CENTRE,Hand/Wrist Surgery,23,22,0.511111111
2016,Fraser,PATTISON OUTPATIENT CENTRE,Nasal Surgery,123,270,0.312977099
2016,Fraser,PATTISON OUTPATIENT CENTRE,Nerve Surgery,13,17,0.433333333
2016,Fraser,PATTISON OUTPATIENT CENTRE,Tendon Surgery,27,23,0.54
2016,Fraser,PEACE ARCH HOSPITAL,Bladder Surgery,5,113,0.042372881
2016,Fraser,PEACE ARCH HOSPITAL,Cataract Surgery,441,939,0.319565217
2016,Fraser,PEACE ARCH HOSPITAL,Cholecystectomy,53,163,0.24537037
2016,Fraser,PEACE ARCH HOSPITAL,Dental Surgery,0,17,0
2016,Fraser,PEACE ARCH HOSPITAL,Examination Under Anaesthetic,0,25,0
2016,Fraser,PEACE ARCH HOSPITAL,Facial Bone Reconstruction,5,17,0.227272727
2016,Fraser,PEACE ARCH HOSPITAL,Fracture Repair,0,11,0
2016,Fraser,PEACE ARCH HOSPITAL,Hand/Wrist Surgery,0,6,0
2016,Fraser,PEACE ARCH HOSPITAL,Hip Replacement,108,154,0.41221374
2016,Fraser,PEACE ARCH HOSPITAL,Knee Replacement,280,233,0.545808967
2016,Fraser,PEACE ARCH HOSPITAL,Nasal Surgery,17,60,0.220779221
2016,Fraser,PEACE ARCH HOSPITAL,Tendon Surgery,0,10,0
2016,Fraser,ROYAL COLUMBIAN HOSPITAL,Bladder Surgery,5,39,0.113636364
2016,Fraser,ROYAL COLUMBIAN HOSPITAL,Cholecystectomy,14,51,0.215384615
2016,Fraser,ROYAL COLUMBIAN HOSPITAL,Cranial Surgery,11,262,0.04029304
2016,Fraser,ROYAL COLUMBIAN HOSPITAL,Dental Surgery,0,22,0
2016,Fraser,ROYAL COLUMBIAN HOSPITAL,Examination Under Anaesthetic,5,35,0.125
2016,Fraser,ROYAL COLUMBIAN HOSPITAL,Facial Bone Reconstruction,0,16,0
2016,Fraser,ROYAL COLUMBIAN HOSPITAL,Fracture Repair,10,462,0.021186441
2016,Fraser,ROYAL COLUMBIAN HOSPITAL,Hip Replacement,21,49,0.3
2016,Fraser,ROYAL COLUMBIAN HOSPITAL,Knee Replacement,64,76,0.457142857
2016,Interior,100 MILE DISTRICT GENERAL HOSPITAL,Dental Surgery,0,19,0
2016,Interior,CARIBOO MEMORIAL HOSPITAL,Bladder Surgery,0,6,0
2016,Interior,CARIBOO MEMORIAL HOSPITAL,Cholecystectomy,5,70,0.066666667
2016,Interior,CRESTON VALLEY HOSPITAL,Dental Surgery,0,13,0
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Bladder Surgery,9,71,0.1125
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Cataract Surgery,159,1337,0.106283422
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Cholecystectomy,24,91,0.208695652
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Dental Surgery,0,0,1
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Examination Under Anaesthetic,9,14,0.391304348
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Fracture Repair,0,11,0
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Hand/Wrist Surgery,7,33,0.175
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Hip Replacement,64,136,0.32
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Knee Replacement,101,188,0.349480969
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Nasal Surgery,35,79,0.307017544
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Nerve Surgery,0,16,0
2016,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Tendon Surgery,0,6,0
2016,Interior,ELK VALLEY HOSPITAL,Dental Surgery,0,12,0
2016,Interior,ELK VALLEY HOSPITAL,Hand/Wrist Surgery,0,30,0
2016,Interior,GOLDEN AND DISTRICT GENERAL HOSPITAL,Dental Surgery,0,0,1
2016,Interior,KELOWNA GENERAL HOSPITAL,Bladder Surgery,40,299,0.1179941
2016,Interior,KELOWNA GENERAL HOSPITAL,Cataract Surgery,782,1593,0.329263158
2016,Interior,KELOWNA GENERAL HOSPITAL,Cholecystectomy,111,216,0.339449541
2016,Interior,KELOWNA GENERAL HOSPITAL,Cranial Surgery,0,53,0
2016,Interior,KELOWNA GENERAL HOSPITAL,Dental Surgery,0,21,0
2016,Interior,KELOWNA GENERAL HOSPITAL,Facial Bone Reconstruction,11,52,0.174603175
2016,Interior,KELOWNA GENERAL HOSPITAL,Fracture Repair,10,46,0.178571429
2016,Interior,KELOWNA GENERAL HOSPITAL,Hand/Wrist Surgery,31,34,0.476923077
2016,Interior,KELOWNA GENERAL HOSPITAL,Hip Replacement,257,488,0.344966443
2016,Interior,KELOWNA GENERAL HOSPITAL,Knee Replacement,582,697,0.455043002
2016,Interior,KELOWNA GENERAL HOSPITAL,Lung Surgery,10,89,0.101010101
2016,Interior,KELOWNA GENERAL HOSPITAL,Nasal Surgery,69,141,0.328571429
2016,Interior,KELOWNA GENERAL HOSPITAL,Nerve Surgery,10,32,0.238095238
2016,Interior,KELOWNA GENERAL HOSPITAL,Tendon Surgery,23,57,0.2875
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Bladder Surgery,8,18,0.307692308
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Cholecystectomy,26,89,0.226086957
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Dental Surgery,5,0,1
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Examination Under Anaesthetic,7,15,0.318181818
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Fracture Repair,5,17,0.227272727
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Hand/Wrist Surgery,22,69,0.241758242
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Hip Replacement,50,125,0.285714286
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Knee Replacement,115,183,0.38590604
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Nasal Surgery,15,36,0.294117647
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Nerve Surgery,6,15,0.285714286
2016,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Tendon Surgery,7,14,0.333333333
2016,Interior,KOOTENAY LAKE HOSPITAL,Bladder Surgery,0,0,1
2016,Interior,KOOTENAY LAKE HOSPITAL,Cataract Surgery,247,865,0.222122302
2016,Interior,KOOTENAY LAKE HOSPITAL,Dental Surgery,8,33,0.195121951
2016,Interior,KOOTENAY LAKE HOSPITAL,Hand/Wrist Surgery,0,30,0
2016,Interior,PENTICTON REGIONAL HOSPITAL,Bladder Surgery,16,158,0.091954023
2016,Interior,PENTICTON REGIONAL HOSPITAL,Cholecystectomy,31,94,0.248
2016,Interior,PENTICTON REGIONAL HOSPITAL,Examination Under Anaesthetic,0,8,0
2016,Interior,PENTICTON REGIONAL HOSPITAL,Hand/Wrist Surgery,15,65,0.1875
2016,Interior,PENTICTON REGIONAL HOSPITAL,Hip Replacement,90,144,0.384615385
2016,Interior,PENTICTON REGIONAL HOSPITAL,Knee Replacement,198,194,0.505102041
2016,Interior,PENTICTON REGIONAL HOSPITAL,Nasal Surgery,15,48,0.238095238
2016,Interior,PENTICTON REGIONAL HOSPITAL,Nerve Surgery,0,0,1
2016,Interior,PENTICTON REGIONAL HOSPITAL,Tendon Surgery,0,8,0
2016,Interior,PLEASANT VALLEY HEALTH CENTRE,Cataract Surgery,795,2293,0.257448187
2016,Interior,QUEEN VICTORIA HOSPITAL,Examination Under Anaesthetic,0,0,1
2016,Interior,QUEEN VICTORIA HOSPITAL,Hand/Wrist Surgery,18,51,0.260869565
2016,Interior,ROYAL INLAND HOSPITAL,Bladder Surgery,54,261,0.171428571
2016,Interior,ROYAL INLAND HOSPITAL,Cataract Surgery,933,1617,0.365882353
2016,Interior,ROYAL INLAND HOSPITAL,Cholecystectomy,44,215,0.16988417
2016,Interior,ROYAL INLAND HOSPITAL,Cranial Surgery,0,38,0
2016,Interior,ROYAL INLAND HOSPITAL,Dental Surgery,80,158,0.336134454
2016,Interior,ROYAL INLAND HOSPITAL,Examination Under Anaesthetic,0,6,0
2016,Interior,ROYAL INLAND HOSPITAL,Fracture Repair,8,58,0.121212121
2016,Interior,ROYAL INLAND HOSPITAL,Hand/Wrist Surgery,19,48,0.28358209
2016,Interior,ROYAL INLAND HOSPITAL,Hip Replacement,157,267,0.370283019
2016,Interior,ROYAL INLAND HOSPITAL,Knee Replacement,313,369,0.458944282
2016,Interior,ROYAL INLAND HOSPITAL,Nasal Surgery,66,102,0.392857143
2016,Interior,ROYAL INLAND HOSPITAL,Nerve Surgery,181,378,0.323792487
2016,Interior,ROYAL INLAND HOSPITAL,Tendon Surgery,11,72,0.13253012
2016,Interior,SHUSWAP LAKE GENERAL HOSPITAL,Cholecystectomy,8,64,0.111111111
2016,Interior,SHUSWAP LAKE GENERAL HOSPITAL,Dental Surgery,0,6,0
2016,Interior,SHUSWAP LAKE GENERAL HOSPITAL,Hand/Wrist Surgery,23,72,0.242105263
2016,Interior,SHUSWAP LAKE GENERAL HOSPITAL,Nerve Surgery,7,29,0.194444444
2016,Interior,SUMMERLAND MEMORIAL HEALTH CENTRE,Cataract Surgery,242,1769,0.12033814
2016,Interior,SUMMERLAND MEMORIAL HEALTH CENTRE,Dental Surgery,19,45,0.296875
2016,Interior,SUMMERLAND MEMORIAL HEALTH CENTRE,Nasal Surgery,10,127,0.072992701
2016,Interior,VERNON JUBILEE HOSPITAL,Bladder Surgery,16,130,0.109589041
2016,Interior,VERNON JUBILEE HOSPITAL,Cholecystectomy,35,158,0.18134715
2016,Interior,VERNON JUBILEE HOSPITAL,Dental Surgery,16,29,0.355555556
2016,Interior,VERNON JUBILEE HOSPITAL,Fracture Repair,0,11,0
2016,Interior,VERNON JUBILEE HOSPITAL,Hand/Wrist Surgery,5,20,0.2
2016,Interior,VERNON JUBILEE HOSPITAL,Hip Replacement,203,171,0.542780749
2016,Interior,VERNON JUBILEE HOSPITAL,Knee Replacement,347,401,0.463903743
2016,Interior,VERNON JUBILEE HOSPITAL,Nasal Surgery,9,25,0.264705882
2016,Interior,VERNON JUBILEE HOSPITAL,Nerve Surgery,0,0,1
2016,Interior,VERNON JUBILEE HOSPITAL,Tendon Surgery,7,16,0.304347826
2016,Northern,BULKLEY VALLEY DISTRICT HOSPITAL,Bladder Surgery,0,0,1
2016,Northern,BULKLEY VALLEY DISTRICT HOSPITAL,Cholecystectomy,0,14,0
2016,Northern,BULKLEY VALLEY DISTRICT HOSPITAL,Dental Surgery,0,0,1
2016,Northern,BULKLEY VALLEY DISTRICT HOSPITAL,Hand/Wrist Surgery,0,11,0
2016,Northern,BULKLEY VALLEY DISTRICT HOSPITAL,Nasal Surgery,18,0,1
2016,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Bladder Surgery,0,10,0
2016,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Cholecystectomy,30,58,0.340909091
2016,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Dental Surgery,0,6,0
2016,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Fracture Repair,0,9,0
2016,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Hip Replacement,24,67,0.263736264
2016,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Knee Replacement,78,95,0.450867052
2016,Northern,FORT ST JOHN GENERAL HOSPITAL,Bladder Surgery,6,13,0.315789474
2016,Northern,FORT ST JOHN GENERAL HOSPITAL,Cataract Surgery,115,253,0.3125
2016,Northern,FORT ST JOHN GENERAL HOSPITAL,Cholecystectomy,5,59,0.078125
2016,Northern,FORT ST JOHN GENERAL HOSPITAL,Dental Surgery,0,8,0
2016,Northern,FORT ST JOHN GENERAL HOSPITAL,Examination Under Anaesthetic,0,7,0
2016,Northern,FORT ST JOHN GENERAL HOSPITAL,Hand/Wrist Surgery,0,31,0
2016,Northern,FORT ST JOHN GENERAL HOSPITAL,Nasal Surgery,0,12,0
2016,Northern,G.R. BAKER MEMORIAL HOSPITAL,Bladder Surgery,0,0,1
2016,Northern,G.R. BAKER MEMORIAL HOSPITAL,Cholecystectomy,7,52,0.118644068
2016,Northern,G.R. BAKER MEMORIAL HOSPITAL,Dental Surgery,0,31,0
2016,Northern,G.R. BAKER MEMORIAL HOSPITAL,Hand/Wrist Surgery,7,36,0.162790698
2016,Northern,G.R. BAKER MEMORIAL HOSPITAL,Nasal Surgery,0,25,0
2016,Northern,G.R. BAKER MEMORIAL HOSPITAL,Nerve Surgery,0,0,1
2016,Northern,KITIMAT GENERAL HOSPITAL,Dental Surgery,0,0,1
2016,Northern,KITIMAT GENERAL HOSPITAL,Examination Under Anaesthetic,0,0,1
2016,Northern,KITIMAT GENERAL HOSPITAL,Hip Replacement,0,21,0
2016,Northern,KITIMAT GENERAL HOSPITAL,Knee Replacement,15,74,0.168539326
2016,Northern,MILLS MEMORIAL HOSPITAL,Bladder Surgery,7,46,0.132075472
2016,Northern,MILLS MEMORIAL HOSPITAL,Cataract Surgery,263,859,0.234402852
2016,Northern,MILLS MEMORIAL HOSPITAL,Cholecystectomy,6,60,0.090909091
2016,Northern,MILLS MEMORIAL HOSPITAL,Dental Surgery,0,40,0
2016,Northern,MILLS MEMORIAL HOSPITAL,Hand/Wrist Surgery,0,24,0
2016,Northern,PRINCE RUPERT REGIONAL HOSPITAL,Bladder Surgery,0,0,1
2016,Northern,PRINCE RUPERT REGIONAL HOSPITAL,Dental Surgery,0,9,0
2016,Northern,PRINCE RUPERT REGIONAL HOSPITAL,Hip Replacement,0,17,0
2016,Northern,PRINCE RUPERT REGIONAL HOSPITAL,Knee Replacement,0,42,0
2016,Northern,ST. JOHN HOSPITAL,Hand/Wrist Surgery,7,39,0.152173913
2016,Northern,ST. JOHN HOSPITAL,Nasal Surgery,12,11,0.52173913
2016,Northern,ST. JOHN HOSPITAL,Tendon Surgery,6,6,0.5
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Bladder Surgery,20,168,0.106382979
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Cataract Surgery,498,1440,0.256965944
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Cholecystectomy,46,167,0.215962441
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Dental Surgery,33,149,0.181318681
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Examination Under Anaesthetic,5,15,0.25
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Facial Bone Reconstruction,0,0,1
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Hand/Wrist Surgery,7,19,0.269230769
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Hip Replacement,189,204,0.480916031
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Knee Replacement,488,323,0.601726264
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Nasal Surgery,31,52,0.373493976
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Nerve Surgery,7,14,0.333333333
2016,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Tendon Surgery,9,29,0.236842105
2016,Provincial Health Services Authority,B.C. CANCER AGENCY,Examination Under Anaesthetic,0,8,0
2016,Provincial Health Services Authority,B.C. CHILDREN'S HOSPITAL,Dental Surgery,0,34,0
2016,Provincial Health Services Authority,B.C. CHILDREN'S HOSPITAL,Examination Under Anaesthetic,0,8,0
2016,Provincial Health Services Authority,B.C. CHILDREN'S HOSPITAL,Fracture Repair,0,0,1
2016,Provincial Health Services Authority,B.C. CHILDREN'S HOSPITAL,Nasal Surgery,0,0,1
2016,Provincial Health Services Authority,B.C. CHILDREN'S HOSPITAL,Tendon Surgery,0,0,1
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Bladder Surgery,50,294,0.145348837
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Cataract Surgery,1141,3097,0.269230769
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Cholecystectomy,96,234,0.290909091
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Cranial Surgery,0,70,0
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Dental Surgery,0,19,0
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Fracture Repair,6,34,0.15
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Hand/Wrist Surgery,15,49,0.234375
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Hip Replacement,149,239,0.384020619
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Knee Replacement,277,349,0.442492013
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Nasal Surgery,135,81,0.625
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Nerve Surgery,8,47,0.145454545
2016,Vancouver Coastal,LIONS GATE HOSPITAL,Tendon Surgery,0,12,0
2016,Vancouver Coastal,POWELL RIVER GENERAL HOSPITAL,Bladder Surgery,0,5,0
2016,Vancouver Coastal,POWELL RIVER GENERAL HOSPITAL,Cataract Surgery,235,380,0.382113821
2016,Vancouver Coastal,POWELL RIVER GENERAL HOSPITAL,Cholecystectomy,6,33,0.153846154
2016,Vancouver Coastal,POWELL RIVER GENERAL HOSPITAL,Dental Surgery,23,62,0.270588235
2016,Vancouver Coastal,POWELL RIVER GENERAL HOSPITAL,Examination Under Anaesthetic,11,52,0.174603175
2016,Vancouver Coastal,POWELL RIVER GENERAL HOSPITAL,Hand/Wrist Surgery,0,15,0
2016,Vancouver Coastal,RICHMOND HOSPITAL,Bariatric Surgery,32,167,0.16080402
2016,Vancouver Coastal,RICHMOND HOSPITAL,Bladder Surgery,45,169,0.210280374
2016,Vancouver Coastal,RICHMOND HOSPITAL,Cataract Surgery,393,674,0.368322399
2016,Vancouver Coastal,RICHMOND HOSPITAL,Cholecystectomy,137,204,0.401759531
2016,Vancouver Coastal,RICHMOND HOSPITAL,Fracture Repair,0,27,0
2016,Vancouver Coastal,RICHMOND HOSPITAL,Hand/Wrist Surgery,9,35,0.204545455
2016,Vancouver Coastal,RICHMOND HOSPITAL,Hip Replacement,172,261,0.397228637
2016,Vancouver Coastal,RICHMOND HOSPITAL,Knee Replacement,391,460,0.459459459
2016,Vancouver Coastal,RICHMOND HOSPITAL,Nasal Surgery,182,298,0.379166667
2016,Vancouver Coastal,RICHMOND HOSPITAL,Nerve Surgery,7,17,0.291666667
2016,Vancouver Coastal,RICHMOND HOSPITAL,Tendon Surgery,9,19,0.321428571
2016,Vancouver Coastal,SECHELT HOSPITAL,Bladder Surgery,5,13,0.277777778
2016,Vancouver Coastal,SECHELT HOSPITAL,Cataract Surgery,511,566,0.47446611
2016,Vancouver Coastal,SECHELT HOSPITAL,Cholecystectomy,6,19,0.24
2016,Vancouver Coastal,SECHELT HOSPITAL,Dental Surgery,0,18,0
2016,Vancouver Coastal,SECHELT HOSPITAL,Hand/Wrist Surgery,0,26,0
2016,Vancouver Coastal,SECHELT HOSPITAL,Tendon Surgery,0,5,0
2016,Vancouver Coastal,SQUAMISH GENERAL HOSPITAL,Bladder Surgery,0,8,0
2016,Vancouver Coastal,SQUAMISH GENERAL HOSPITAL,Cholecystectomy,12,8,0.6
2016,Vancouver Coastal,SQUAMISH GENERAL HOSPITAL,Dental Surgery,0,6,0
2016,Vancouver Coastal,SQUAMISH GENERAL HOSPITAL,Fracture Repair,5,39,0.113636364
2016,Vancouver Coastal,SQUAMISH GENERAL HOSPITAL,Hand/Wrist Surgery,0,0,1
2016,Vancouver Coastal,SQUAMISH GENERAL HOSPITAL,Nasal Surgery,11,6,0.647058824
2016,Vancouver Coastal,ST. PAUL'S HOSPITAL,Bladder Surgery,70,191,0.268199234
2016,Vancouver Coastal,ST. PAUL'S HOSPITAL,Cholecystectomy,31,95,0.246031746
2016,Vancouver Coastal,ST. PAUL'S HOSPITAL,Examination Under Anaesthetic,0,6,0
2016,Vancouver Coastal,ST. PAUL'S HOSPITAL,Fracture Repair,8,31,0.205128205
2016,Vancouver Coastal,ST. PAUL'S HOSPITAL,Hand/Wrist Surgery,36,100,0.264705882
